PPL_ID,FLG_ID,ethnie_label_brut,source_index,source_inventaire,source_ppl_ethnies,source_labels,ETH_ID_proposé,fichier_ETH_existant,statut_generation,niveau,notes_convergence
PPL_MONGO,FLG_NIGERCONGO,Mongo de l'Équateur,1,1,1,Mongo de l'Équateur,ETH_MONGO_MONGO_DE_L_EQUATEUR,,manquant,ethnie_certaine,
PPL_MONGO,FLG_NIGERCONGO,Mongo du Tshuapa,1,1,1,Mongo du Tshuapa,ETH_MONGO_MONGO_DU_TSHUAPA,,manquant,ethnie_certaine,
PPL_MORU,FLG_SOUDANIQUECENTRAL,Moru du Nord,1,1,1,Moru du Nord,ETH_MORU_MORU_DU_NORD,,manquant,ethnie_certaine,
PPL_MORU,FLG_SOUDANIQUECENTRAL,Moru du Sud,1,1,1,Moru du Sud,ETH_MORU_MORU_DU_SUD,,manquant,ethnie_certaine,
PPL_MOSSI,FLG_NIGERCONGO,Mossi du Burkina Faso,1,1,1,Mossi du Burkina Faso,ETH_MOSSI_MOSSI_DU_BURKINA_FASO,,manquant,ethnie_certaine,
PPL_MOSSI,FLG_NIGERCONGO,Mossi du Ghana,1,1,1,Mossi du Ghana,ETH_MOSSI_MOSSI_DU_GHANA,,manquant,ethnie_certaine,
PPL_MOSSI,FLG_NIGERCONGO,Mossi de Côte d'Ivoire,1,1,1,Mossi de Côte d'Ivoire,ETH_MOSSI_MOSSI_DE_COTE_D_IVOIRE,,manquant,ethnie_certaine,
PPL_MOSSI,FLG_NIGERCONGO,Mossi du Mali,1,1,1,Mossi du Mali,ETH_MOSSI_MOSSI_DU_MALI,,manquant,ethnie_certaine,
PPL_MOZABITE,FLG_BERBERE,At Mzab,1,1,1,At Mzab,ETH_MOZABITE_AT_MZAB,,manquant,ethnie_certaine,
PPL_MOZABITE,FLG_BERBERE,At Bounour,1,1,1,At Bounour,ETH_MOZABITE_AT_BOUNOUR,,manquant,ethnie_certaine,
PPL_MOZABITE,FLG_BERBERE,At Abad,1,1,1,At Abad,ETH_MOZABITE_AT_ABAD,,manquant,ethnie_certaine,
PPL_MURLE,FLG_NILOTIQUE,Murle du Soudan du Sud,1,1,1,Murle du Soudan du Sud,ETH_MURLE_MURLE_DU_SOUDAN_DU_SUD,,manquant,ethnie_certaine,
PPL_MURLE,FLG_NILOTIQUE,Murle d'Éthiopie,1,1,1,Murle d'Éthiopie,ETH_MURLE_MURLE_D_ETHIOPIE,,manquant,ethnie_certaine,
PPL_MUSGU,FLG_TCHADIQUE,Musgum du Cameroun,1,1,1,Musgum du Cameroun,ETH_MUSGU_MUSGUM_DU_CAMEROUN,,manquant,ethnie_certaine,
PPL_MUSGU,FLG_TCHADIQUE,Musgum du Tchad,1,1,1,Musgum du Tchad,ETH_MUSGU_MUSGUM_DU_TCHAD,,manquant,ethnie_certaine,
PPL_MYENE,FLG_NIGERCONGO,Myene du Nord,1,1,1,Myene du Nord,ETH_MYENE_MYENE_DU_NORD,,manquant,ethnie_certaine,
PPL_MYENE,FLG_NIGERCONGO,Myene du Sud,1,1,1,Myene du Sud,ETH_MYENE_MYENE_DU_SUD,,manquant,ethnie_certaine,
PPL_NABT,FLG_GUR,Nabit de Bongo,1,1,1,Nabit de Bongo,ETH_NABT_NABIT_DE_BONGO,,manquant,ethnie_certaine,
PPL_NABT,FLG_GUR,Nabit des villages ruraux,1,1,1,Nabit des villages ruraux,,,manquant,sous_ethnie_ou_clan,
PPL_NAFUSI,FLG_BERBERE,Nafusi de Yefren,1,1,1,Nafusi de Yefren,ETH_NAFUSI_NAFUSI_DE_YEFREN,,manquant,ethnie_certaine,
PPL_NAFUSI,FLG_BERBERE,Nafusi de Jadu,1,1,1,Nafusi de Jadu,ETH_NAFUSI_NAFUSI_DE_JADU,,manquant,ethnie_certaine,
PPL_NALU,FLG_ATLANTIQUE,Nalu du littoral,1,1,1,Nalu du littoral,ETH_NALU_NALU_DU_LITTORAL,,manquant,ethnie_certaine,
PPL_NALU,FLG_ATLANTIQUE,Sous-groupes des estuaires,1,1,1,Sous-groupes des estuaires,,,manquant,sous_ethnie_ou_clan,
PPL_NAMA,FLG_KHOE,Nama de Namibie,1,1,1,Nama de Namibie,ETH_NAMA_NAMA_DE_NAMIBIE,,manquant,ethnie_certaine,
PPL_NAMA,FLG_KHOE,Nama d'Afrique du Sud,1,1,1,Nama d'Afrique du Sud,ETH_NAMA_NAMA_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_NANDE,FLG_BANTU,Nande du Nord,1,1,1,Nande du Nord,ETH_NANDE_NANDE_DU_NORD,,manquant,ethnie_certaine,
PPL_NANDE,FLG_BANTU,Nande du Sud,1,1,1,Nande du Sud,ETH_NANDE_NANDE_DU_SUD,,manquant,ethnie_certaine,
PPL_NANKANA,FLG_NIGERCONGO,Nankana du Nord,1,1,1,Nankana du Nord,ETH_NANKANA_NANKANA_DU_NORD,,manquant,ethnie_certaine,
PPL_NANKANA,FLG_NIGERCONGO,Nankana du Sud,1,1,1,Nankana du Sud,ETH_NANKANA_NANKANA_DU_SUD,,manquant,ethnie_certaine,
PPL_NDAI,FLG_SOUDANIQUECENTRAL,Ndai du Nord,1,1,1,Ndai du Nord,ETH_NDAI_NDAI_DU_NORD,,manquant,ethnie_certaine,
PPL_NDAI,FLG_SOUDANIQUECENTRAL,Ndai du Sud,1,1,1,Ndai du Sud,ETH_NDAI_NDAI_DU_SUD,,manquant,ethnie_certaine,
PPL_NDAU,FLG_NIGERCONGO,Ndau du Mozambique,1,1,1,Ndau du Mozambique,ETH_NDAU_NDAU_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_NDAU,FLG_NIGERCONGO,Ndau du Zimbabwe,1,1,1,Ndau du Zimbabwe,ETH_NDAU_NDAU_DU_ZIMBABWE,,manquant,ethnie_certaine,
PPL_NDAU_MOZ,FLG_NIGERCONGO,Ndau du Nord,1,1,1,Ndau du Nord,ETH_NDAU_MOZ_NDAU_DU_NORD,,manquant,ethnie_certaine,
PPL_NDAU_MOZ,FLG_NIGERCONGO,Ndau du Sud,1,1,1,Ndau du Sud,ETH_NDAU_MOZ_NDAU_DU_SUD,,manquant,ethnie_certaine,
PPL_NDAU_ZIM,FLG_NIGERCONGO,Ndau du Nord,1,1,1,Ndau du Nord,ETH_NDAU_ZIM_NDAU_DU_NORD,,manquant,ethnie_certaine,
PPL_NDAU_ZIM,FLG_NIGERCONGO,Ndau du Sud,1,1,1,Ndau du Sud,ETH_NDAU_ZIM_NDAU_DU_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE,FLG_NIGERCONGO,Ndebele du Zimbabwe,1,1,1,Ndebele du Zimbabwe,ETH_NDEBELE_NDEBELE_DU_ZIMBABWE,,manquant,ethnie_certaine,
PPL_NDEBELE,FLG_NIGERCONGO,Ndebele d'Afrique du Sud,1,1,1,Ndebele d'Afrique du Sud,ETH_NDEBELE_NDEBELE_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE_MACRO,FLG_NIGERCONGO,Ndebele du Zimbabwe,1,1,1,Ndebele du Zimbabwe,ETH_NDEBELE_MACRO_NDEBELE_DU_ZIMBABWE,,manquant,ethnie_certaine,
PPL_NDEBELE_MACRO,FLG_NIGERCONGO,Ndebele d'Afrique du Sud,1,1,1,Ndebele d'Afrique du Sud,ETH_NDEBELE_MACRO_NDEBELE_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE_MZ,FLG_NIGERCONGO,Ndebele du Nord,1,1,1,Ndebele du Nord,ETH_NDEBELE_MZ_NDEBELE_DU_NORD,,manquant,ethnie_certaine,
PPL_NDEBELE_MZ,FLG_NIGERCONGO,Ndebele du Sud,1,1,1,Ndebele du Sud,ETH_NDEBELE_MZ_NDEBELE_DU_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE_NORD,FLG_NIGERCONGO,Ndebele du Nord (Zimbabwe),1,1,1,Ndebele du Nord (Zimbabwe),ETH_NDEBELE_NORD_NDEBELE_DU_NORD_ZIMBABWE,,manquant,ethnie_certaine,
PPL_NDEBELE_NORD,FLG_NIGERCONGO,Ndebele du Nord (Afrique du Sud),1,1,1,Ndebele du Nord (Afrique du Sud),ETH_NDEBELE_NORD_NDEBELE_DU_NORD_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE_SA,FLG_BANTU,Ndebele du Nord,1,1,1,Ndebele du Nord,ETH_NDEBELE_SA_NDEBELE_DU_NORD,,manquant,ethnie_certaine,
PPL_NDEBELE_SA,FLG_BANTU,Ndebele du Sud,1,1,1,Ndebele du Sud,ETH_NDEBELE_SA_NDEBELE_DU_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE_SUD,FLG_NIGERCONGO,Ndebele du Sud (Nord),1,1,1,Ndebele du Sud (Nord),ETH_NDEBELE_SUD_NDEBELE_DU_SUD_NORD,,manquant,ethnie_certaine,
PPL_NDEBELE_SUD,FLG_NIGERCONGO,Ndebele du Sud (Sud),1,1,1,Ndebele du Sud (Sud),ETH_NDEBELE_SUD_NDEBELE_DU_SUD_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE_SUD2,FLG_NIGERCONGO,Ndebele du Sud (Nord),1,1,1,Ndebele du Sud (Nord),ETH_NDEBELE_SUD2_NDEBELE_DU_SUD_NORD,,manquant,ethnie_certaine,
PPL_NDEBELE_SUD2,FLG_NIGERCONGO,Ndebele du Sud (Sud),1,1,1,Ndebele du Sud (Sud),ETH_NDEBELE_SUD2_NDEBELE_DU_SUD_SUD,,manquant,ethnie_certaine,
PPL_NDEBELE_ZIM,FLG_NIGERCONGO,Ndebele du Nord,1,1,1,Ndebele du Nord,ETH_NDEBELE_ZIM_NDEBELE_DU_NORD,,manquant,ethnie_certaine,
PPL_NDEBELE_ZIM,FLG_NIGERCONGO,Ndebele du Sud,1,1,1,Ndebele du Sud,ETH_NDEBELE_ZIM_NDEBELE_DU_SUD,,manquant,ethnie_certaine,
PPL_NEMBE,FLG_BENOUECONGO,Brass-Nembe,1,1,1,Brass-Nembe,ETH_NEMBE_BRASS_NEMBE,,manquant,ethnie_certaine,
PPL_NEMBE,FLG_BENOUECONGO,Bassan-Nembe,1,1,1,Bassan-Nembe,ETH_NEMBE_BASSAN_NEMBE,,manquant,ethnie_certaine,
PPL_NEMBE,FLG_BENOUECONGO,Villages fluviaux du delta,1,1,1,Villages fluviaux du delta,,,manquant,sous_ethnie_ou_clan,
PPL_NGALA,FLG_NIGERCONGO,Ngala de RDC,1,1,1,Ngala de RDC,ETH_NGALA_NGALA_DE_RDC,,manquant,ethnie_certaine,
PPL_NGALA,FLG_NIGERCONGO,Ngala du Congo,1,1,1,Ngala du Congo,ETH_NGALA_NGALA_DU_CONGO,,manquant,ethnie_certaine,
PPL_NGBANDE,FLG_SOUDANIQUECENTRAL,Ngbande de RCA,1,1,1,Ngbande de RCA,ETH_NGBANDE_NGBANDE_DE_RCA,,manquant,ethnie_certaine,
PPL_NGBANDE,FLG_SOUDANIQUECENTRAL,Ngbande de RDC,1,1,1,Ngbande de RDC,ETH_NGBANDE_NGBANDE_DE_RDC,,manquant,ethnie_certaine,
PPL_NGIZIM,FLG_TCHADIQUE,Ngizim du Nord,1,1,1,Ngizim du Nord,ETH_NGIZIM_NGIZIM_DU_NORD,,manquant,ethnie_certaine,
PPL_NGIZIM,FLG_TCHADIQUE,Ngizim du Sud,1,1,1,Ngizim du Sud,ETH_NGIZIM_NGIZIM_DU_SUD,,manquant,ethnie_certaine,
PPL_NGONI,FLG_NIGERCONGO,Ngoni du Malawi,1,1,1,Ngoni du Malawi,ETH_NGONI_NGONI_DU_MALAWI,,manquant,ethnie_certaine,
PPL_NGONI,FLG_NIGERCONGO,Ngoni de Tanzanie,1,1,1,Ngoni de Tanzanie,ETH_NGONI_NGONI_DE_TANZANIE,,manquant,ethnie_certaine,
PPL_NGONI,FLG_NIGERCONGO,Ngoni de Zambie,1,1,1,Ngoni de Zambie,ETH_NGONI_NGONI_DE_ZAMBIE,,manquant,ethnie_certaine,
PPL_NGONI,FLG_NIGERCONGO,Ngoni du Mozambique,1,1,1,Ngoni du Mozambique,ETH_NGONI_NGONI_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_NGUNI,FLG_NIGERCONGO,Nguni d'Afrique du Sud,1,1,1,Nguni d'Afrique du Sud,ETH_NGUNI_NGUNI_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_NGUNI,FLG_NIGERCONGO,Nguni d'Eswatini,1,1,1,Nguni d'Eswatini,ETH_NGUNI_NGUNI_D_ESWATINI,,manquant,ethnie_certaine,
PPL_NGUNI,FLG_NIGERCONGO,Nguni du Lesotho,1,1,1,Nguni du Lesotho,ETH_NGUNI_NGUNI_DU_LESOTHO,,manquant,ethnie_certaine,
PPL_NGUNI,FLG_NIGERCONGO,Nguni du Zimbabwe,1,1,1,Nguni du Zimbabwe,ETH_NGUNI_NGUNI_DU_ZIMBABWE,,manquant,ethnie_certaine,
PPL_NGUNI,FLG_NIGERCONGO,Nguni du Mozambique,1,1,1,Nguni du Mozambique,ETH_NGUNI_NGUNI_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Dinka,1,1,1,Dinka,ETH_NILOTIQUE_MACRO_DINKA,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Nuer,1,1,1,Nuer,ETH_NILOTIQUE_MACRO_NUER,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Maasai,1,1,1,Maasai,ETH_NILOTIQUE_MACRO_MAASAI,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Luo,1,1,1,Luo,ETH_NILOTIQUE_MACRO_LUO,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Acholi,1,1,1,Acholi,ETH_NILOTIQUE_MACRO_ACHOLI,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Lango,1,1,1,Lango,ETH_NILOTIQUE_MACRO_LANGO,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Turkana,1,1,1,Turkana,ETH_NILOTIQUE_MACRO_TURKANA,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Karamojong,1,1,1,Karamojong,ETH_NILOTIQUE_MACRO_KARAMOJONG,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Samburu,1,1,1,Samburu,ETH_NILOTIQUE_MACRO_SAMBURU,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Shilluk,1,1,1,Shilluk,ETH_NILOTIQUE_MACRO_SHILLUK,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Toposa,1,1,1,Toposa,ETH_NILOTIQUE_MACRO_TOPOSA,,manquant,ethnie_certaine,
PPL_NILOTIQUE_MACRO,FLG_NILOTIQUE,Autres groupes nilotiques,1,1,1,Autres groupes nilotiques,,,manquant,macro_ou_agrégat,
PPL_NUER,FLG_NILOTIQUE,Nuer du Soudan du Sud,1,1,1,Nuer du Soudan du Sud,ETH_NUER_NUER_DU_SOUDAN_DU_SUD,,manquant,ethnie_certaine,
PPL_NUER,FLG_NILOTIQUE,Nuer d'Éthiopie,1,1,1,Nuer d'Éthiopie,ETH_NUER_NUER_D_ETHIOPIE,,manquant,ethnie_certaine,
PPL_NUPE,FLG_NIGERCONGO,Nupe du Nord,1,1,1,Nupe du Nord,ETH_NUPE_NUPE_DU_NORD,,manquant,ethnie_certaine,
PPL_NUPE,FLG_NIGERCONGO,Nupe du Sud,1,1,1,Nupe du Sud,ETH_NUPE_NUPE_DU_SUD,,manquant,ethnie_certaine,
PPL_NUU,FLG_TUU,Nǀuu d'Afrique du Sud,1,1,1,Nǀuu d'Afrique du Sud,ETH_NUU_N_UU_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_NUU,FLG_TUU,Nǀuu du Botswana,1,1,1,Nǀuu du Botswana,ETH_NUU_N_UU_DU_BOTSWANA,,manquant,ethnie_certaine,
PPL_NYABWA,FLG_NIGERCONGO,Nyabwa de Côte d'Ivoire,1,1,1,Nyabwa de Côte d'Ivoire,ETH_NYABWA_NYABWA_DE_COTE_D_IVOIRE,,manquant,ethnie_certaine,
PPL_NYABWA,FLG_NIGERCONGO,Nyabwa du Libéria,1,1,1,Nyabwa du Libéria,ETH_NYABWA_NYABWA_DU_LIBERIA,,manquant,ethnie_certaine,
PPL_NYAMWEZI,FLG_NIGERCONGO,Nyamwezi du Nord,1,1,1,Nyamwezi du Nord,ETH_NYAMWEZI_NYAMWEZI_DU_NORD,,manquant,ethnie_certaine,
PPL_NYAMWEZI,FLG_NIGERCONGO,Nyamwezi du Sud,1,1,1,Nyamwezi du Sud,ETH_NYAMWEZI_NYAMWEZI_DU_SUD,,manquant,ethnie_certaine,
PPL_NYANJA,FLG_NIGERCONGO,Nyanja du Malawi,1,1,1,Nyanja du Malawi,ETH_NYANJA_NYANJA_DU_MALAWI,,manquant,ethnie_certaine,
PPL_NYANJA,FLG_NIGERCONGO,Nyanja de Zambie,1,1,1,Nyanja de Zambie,ETH_NYANJA_NYANJA_DE_ZAMBIE,,manquant,ethnie_certaine,
PPL_NYANJA,FLG_NIGERCONGO,Nyanja du Mozambique,1,1,1,Nyanja du Mozambique,ETH_NYANJA_NYANJA_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_NYANJA,FLG_NIGERCONGO,Nyanja du Zimbabwe,1,1,1,Nyanja du Zimbabwe,ETH_NYANJA_NYANJA_DU_ZIMBABWE,,manquant,ethnie_certaine,
PPL_NYASA,FLG_NIGERCONGO,Nyasa du Malawi,1,1,1,Nyasa du Malawi,ETH_NYASA_NYASA_DU_MALAWI,,manquant,ethnie_certaine,
PPL_NYASA,FLG_NIGERCONGO,Nyasa du Mozambique,1,1,1,Nyasa du Mozambique,ETH_NYASA_NYASA_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_NYASA,FLG_NIGERCONGO,Nyasa de Tanzanie,1,1,1,Nyasa de Tanzanie,ETH_NYASA_NYASA_DE_TANZANIE,,manquant,ethnie_certaine,
PPL_NZEBI,FLG_NIGERCONGO,Nzebi du Gabon,1,1,1,Nzebi du Gabon,ETH_NZEBI_NZEBI_DU_GABON,,manquant,ethnie_certaine,
PPL_NZEBI,FLG_NIGERCONGO,Nzebi du Congo,1,1,1,Nzebi du Congo,ETH_NZEBI_NZEBI_DU_CONGO,,manquant,ethnie_certaine,
PPL_OGBRI,FLG_BENOUECONGO,Ogbia central,1,1,1,Ogbia central,ETH_OGBRI_OGBIA_CENTRAL,,manquant,ethnie_certaine,
PPL_OGBRI,FLG_BENOUECONGO,Ogbia fluvial,1,1,1,Ogbia fluvial,ETH_OGBRI_OGBIA_FLUVIAL,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Bench,1,1,1,Bench,ETH_OMOTIQUE_MACRO_BENCH,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Dizi,1,1,1,Dizi,ETH_OMOTIQUE_MACRO_DIZI,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Me'en,1,1,1,Me'en,ETH_OMOTIQUE_MACRO_ME_EN,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Dimme,1,1,1,Dimme,ETH_OMOTIQUE_MACRO_DIMME,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Koyra,1,1,1,Koyra,ETH_OMOTIQUE_MACRO_KOYRA,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Maats,1,1,1,Maats,ETH_OMOTIQUE_MACRO_MAATS,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Malle,1,1,1,Malle,ETH_OMOTIQUE_MACRO_MALLE,,manquant,ethnie_certaine,
PPL_OMOTIQUE_MACRO,FLG_OMOTIQUE,Autres groupes omotiques,1,1,1,Autres groupes omotiques,,,manquant,macro_ou_agrégat,
PPL_OROMO,FLG_COUCHITIQUE,Borana,1,1,1,Borana,ETH_OROMO_BORANA,,manquant,ethnie_certaine,
PPL_OROMO,FLG_COUCHITIQUE,Barentu,1,1,1,Barentu,ETH_OROMO_BARENTU,,manquant,ethnie_certaine,
PPL_OROMO,FLG_COUCHITIQUE,Arsi,1,1,1,Arsi,ETH_OROMO_ARSI,,manquant,ethnie_certaine,
PPL_OROMO,FLG_COUCHITIQUE,Guji,1,1,1,Guji,ETH_OROMO_GUJI,,manquant,ethnie_certaine,
PPL_OROMO,FLG_COUCHITIQUE,Raya Oromo,1,1,1,Raya Oromo,ETH_OROMO_RAYA_OROMO,,manquant,ethnie_certaine,
PPL_ORON,FLG_BENOUECONGO,Oron côtier,1,1,1,Oron côtier,ETH_ORON_ORON_COTIER,,manquant,ethnie_certaine,
PPL_ORON,FLG_BENOUECONGO,Oron insulaire (zone de la presqu’île),1,1,1,Oron insulaire (zone de la presqu’île),ETH_ORON_ORON_INSULAIRE_ZONE_DE_LA_PRESQU_ILE,,manquant,ethnie_certaine,
PPL_OVAMBO,FLG_NIGERCONGO,Ovambo de Namibie,1,1,1,Ovambo de Namibie,ETH_OVAMBO_OVAMBO_DE_NAMIBIE,,manquant,ethnie_certaine,
PPL_OVAMBO,FLG_NIGERCONGO,Ovambo d'Angola,1,1,1,Ovambo d'Angola,ETH_OVAMBO_OVAMBO_D_ANGOLA,,manquant,ethnie_certaine,
PPL_OVIMBUNDU,FLG_NIGERCONGO,Ovimbundu du Nord,1,1,1,Ovimbundu du Nord,ETH_OVIMBUNDU_OVIMBUNDU_DU_NORD,,manquant,ethnie_certaine,
PPL_OVIMBUNDU,FLG_NIGERCONGO,Ovimbundu du Sud,1,1,1,Ovimbundu du Sud,ETH_OVIMBUNDU_OVIMBUNDU_DU_SUD,,manquant,ethnie_certaine,
PPL_PAPEL,FLG_NIGERCONGO,Papel du Nord,1,1,1,Papel du Nord,ETH_PAPEL_PAPEL_DU_NORD,,manquant,ethnie_certaine,
PPL_PAPEL,FLG_NIGERCONGO,Papel du Sud,1,1,1,Papel du Sud,ETH_PAPEL_PAPEL_DU_SUD,,manquant,ethnie_certaine,
PPL_PAPELO,FLG_CREOLE,Papelo de Guinée-Bissau,1,1,1,Papelo de Guinée-Bissau,ETH_PAPELO_PAPELO_DE_GUINEE_BISSAU,,manquant,ethnie_certaine,
PPL_PEDI,FLG_NIGERCONGO,Pedi du Nord,1,1,1,Pedi du Nord,ETH_PEDI_PEDI_DU_NORD,,manquant,ethnie_certaine,
PPL_PEDI,FLG_NIGERCONGO,Pedi du Sud,1,1,1,Pedi du Sud,ETH_PEDI_PEDI_DU_SUD,,manquant,ethnie_certaine,
PPL_PODOKO,FLG_TCHADIQUE,Podoko du Nigeria,1,1,1,Podoko du Nigeria,ETH_PODOKO_PODOKO_DU_NIGERIA,,manquant,ethnie_certaine,
PPL_PODOKO,FLG_TCHADIQUE,Podoko du Cameroun,1,1,1,Podoko du Cameroun,ETH_PODOKO_PODOKO_DU_CAMEROUN,,manquant,ethnie_certaine,
PPL_PUNU,FLG_NIGERCONGO,Punu du Gabon,1,1,1,Punu du Gabon,ETH_PUNU_PUNU_DU_GABON,,manquant,ethnie_certaine,
PPL_PUNU,FLG_NIGERCONGO,Punu du Congo,1,1,1,Punu du Congo,ETH_PUNU_PUNU_DU_CONGO,,manquant,ethnie_certaine,
PPL_QEMANT,FLG_COUCHITIQUE,Groupes Qemant de Gondar,1,1,1,Groupes Qemant de Gondar,ETH_QEMANT_GROUPES_QEMANT_DE_GONDAR,,manquant,ethnie_certaine,
PPL_QEMANT,FLG_COUCHITIQUE,Sous-groupes ruraux dispersés,1,1,1,Sous-groupes ruraux dispersés,,,manquant,sous_ethnie_ou_clan,
PPL_RENDILLE,FLG_NILOTIQUE,Rendille du Nord,1,1,1,Rendille du Nord,ETH_RENDILLE_RENDILLE_DU_NORD,,manquant,ethnie_certaine,
PPL_RENDILLE,FLG_NILOTIQUE,Rendille du Sud,1,1,1,Rendille du Sud,ETH_RENDILLE_RENDILLE_DU_SUD,,manquant,ethnie_certaine,
PPL_RIFAIN,FLG_BERBERE,Aït Waryaghar,1,1,1,Aït Waryaghar,ETH_RIFAIN_AIT_WARYAGHAR,,manquant,ethnie_certaine,
PPL_RIFAIN,FLG_BERBERE,Aït Bouyahyi,1,1,1,Aït Bouyahyi,ETH_RIFAIN_AIT_BOUYAHYI,,manquant,ethnie_certaine,
PPL_RIFAIN,FLG_BERBERE,Aït Touzine,1,1,1,Aït Touzine,ETH_RIFAIN_AIT_TOUZINE,,manquant,ethnie_certaine,
PPL_RONGA,FLG_NIGERCONGO,Ronga du Mozambique,1,1,1,Ronga du Mozambique,ETH_RONGA_RONGA_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_RONGA,FLG_NIGERCONGO,Ronga d'Afrique du Sud,1,1,1,Ronga d'Afrique du Sud,ETH_RONGA_RONGA_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_RONGA_MOZ,FLG_NIGERCONGO,Ronga du Nord,1,1,1,Ronga du Nord,ETH_RONGA_MOZ_RONGA_DU_NORD,,manquant,ethnie_certaine,
PPL_RONGA_MOZ,FLG_NIGERCONGO,Ronga du Sud,1,1,1,Ronga du Sud,ETH_RONGA_MOZ_RONGA_DU_SUD,,manquant,ethnie_certaine,
PPL_RUNDI,FLG_NIGERCONGO,Locuteurs rundi du Burundi,1,1,1,Locuteurs rundi du Burundi,ETH_RUNDI_LOCUTEURS_RUNDI_DU_BURUNDI,,manquant,ethnie_certaine,
PPL_RUNDI,FLG_NIGERCONGO,Locuteurs rundi de RDC,1,1,1,Locuteurs rundi de RDC,ETH_RUNDI_LOCUTEURS_RUNDI_DE_RDC,,manquant,ethnie_certaine,
PPL_RUNDI,FLG_NIGERCONGO,Locuteurs rundi de Tanzanie,1,1,1,Locuteurs rundi de Tanzanie,ETH_RUNDI_LOCUTEURS_RUNDI_DE_TANZANIE,,manquant,ethnie_certaine,
PPL_RUNDI,FLG_NIGERCONGO,Autres locuteurs rundi,1,1,1,Autres locuteurs rundi,ETH_RUNDI_AUTRES_LOCUTEURS_RUNDI,,manquant,ethnie_certaine,
PPL_RWANDAIS_HUTU,FLG_NIGERCONGO,Hutu du Rwanda,1,1,1,Hutu du Rwanda,ETH_RWANDAIS_HUTU_HUTU_DU_RWANDA,,manquant,ethnie_certaine,
PPL_RWANDAIS_HUTU,FLG_NIGERCONGO,Hutu de RDC,1,1,1,Hutu de RDC,ETH_RWANDAIS_HUTU_HUTU_DE_RDC,,manquant,ethnie_certaine,
PPL_RWANDAIS_HUTU,FLG_NIGERCONGO,Hutu d'Ouganda,1,1,1,Hutu d'Ouganda,ETH_RWANDAIS_HUTU_HUTU_D_OUGANDA,,manquant,ethnie_certaine,
PPL_RWANDAIS_HUTU,FLG_NIGERCONGO,Hutu du Burundi,1,1,1,Hutu du Burundi,ETH_RWANDAIS_HUTU_HUTU_DU_BURUNDI,,manquant,ethnie_certaine,
PPL_RWANDAIS_TUTSI,FLG_NIGERCONGO,Tutsi du Rwanda,1,1,1,Tutsi du Rwanda,ETH_RWANDAIS_TUTSI_TUTSI_DU_RWANDA,,manquant,ethnie_certaine,
